"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/GR_Stylized_Female_01/Character/Materials/MT_Base_Cloth.MT_Base_Cloth","0","0","0","292","584","Compiling MT_Base_Cloth: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithMorphTargets,bUsedWithClothing}, StaticSwitch'Use AO Map2-1'=False, StaticSwitch'Use Color Fresnel2-1'=False, StaticSwitch'Use Color Texture2-1'=True, StaticSwitch'Use Color Texture Mask2-1'=False, StaticSwitch'Use Normal Texture2-1'=True, StaticSwitch'Use Roughness Map2-1'=False"
"/Game/GR_Stylized_Female_01/Character/Materials/MT_Base_Cloth.MT_Base_Cloth","0","0","0","292","584","Compiling MT_Base_Cloth: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithMorphTargets,bUsedWithClothing}, StaticSwitch'Use AO Map2-1'=False, StaticSwitch'Use Color Fresnel2-1'=False, StaticSwitch'Use Color Texture2-1'=True, StaticSwitch'Use Color Texture Mask2-1'=False, StaticSwitch'Use Normal Texture2-1'=True, StaticSwitch'Use Roughness Map2-1'=True"
"/Game/GR_Stylized_Female_01/Character/Materials/MT_Base_Cloth.MT_Base_Cloth","0","0","0","292","584","Compiling MT_Base_Cloth: Platform=PCD3D_SM5, Usage=LightingModel=MSM_ClearCoat, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithMorphTargets,bUsedWithClothing}, StaticSwitch'Use AO Map2-1'=False, StaticSwitch'Use Color Fresnel2-1'=False, StaticSwitch'Use Color Texture2-1'=True, StaticSwitch'Use Color Texture Mask2-1'=False, StaticSwitch'Use Normal Texture2-1'=True, StaticSwitch'Use Roughness Map2-1'=False"
"/Game/GR_Stylized_Female_01/Character/Materials/MT_Base_Cloth.MT_Base_Cloth","0","0","0","292","584","Compiling MT_Base_Cloth: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithMorphTargets,bUsedWithClothing}, StaticSwitch'Use AO Map2-1'=False, StaticSwitch'Use Color Fresnel2-1'=True, StaticSwitch'Use Color Texture2-1'=True, StaticSwitch'Use Color Texture Mask2-1'=False, StaticSwitch'Use Normal Texture2-1'=True, StaticSwitch'Use Roughness Map2-1'=True"
"/Game/GR_Stylized_Female_01/Character/Materials/Eyes/Materials/M_EyeRefractive.M_EyeRefractive","0","0","0","57","0","Compiling M_EyeRefractive: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Eye, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithMorphTargets}"
"/Game/GR_Stylized_Female_01/Character/Materials/Skin/MT_Tongue.MT_Tongue","0","0","0","48","0","Compiling MT_Tongue: Platform=PCD3D_SM5, Usage=LightingModel=MSM_SubsurfaceProfile, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithMorphTargets}"
"/Game/GR_Stylized_Female_01/Character/Materials/MT_Base.MT_Base","0","0","0","112","0","Compiling MT_Base: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithMorphTargets}"
"/Game/GR_Stylized_Female_01/Character/Materials/MT_Base.MT_Base","0","0","0","120","0","Compiling MT_Base: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithMorphTargets}, StaticSwitch'Use Normalmap2-1'=True"
"/Game/GR_Stylized_Female_01/Character/Materials/MT_Base.MT_Base","0","0","0","48","0","Compiling MT_Base: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithMorphTargets}, StaticSwitch'Use Normalmap2-1'=False"
"/Game/GR_Stylized_Female_01/Character/Materials/Hair/MT_Hair01.MT_Hair01","0","0","0","148","296","Compiling MT_Hair01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_SubsurfaceProfile, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh}"
"/Game/Chameleon/Materials/M_DiscoBall.M_DiscoBall","0","0","0","4","0","Compiling M_DiscoBall: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_CyberScan.M_CyberScan","0","0","0","4","0","Compiling M_CyberScan: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_CustomDepthHighlighterClip.M_CustomDepthHighlighterClip","0","0","0","4","0","Compiling M_CustomDepthHighlighterClip: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_CustomDepthHighlighter.M_CustomDepthHighlighter","0","0","0","4","0","Compiling M_CustomDepthHighlighter: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_ComicEdgeHLSL.M_ComicEdgeHLSL","0","0","0","4","0","Compiling M_ComicEdgeHLSL: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_ColorizeHLSL.M_ColorizeHLSL","0","0","0","4","0","Compiling M_ColorizeHLSL: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_ColorIndexer.M_ColorIndexer","0","0","0","2","0","Compiling M_ColorIndexer: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_ColoredAO.M_ColoredAO","0","0","0","4","0","Compiling M_ColoredAO: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_Circles.M_Circles","0","0","0","4","0","Compiling M_Circles: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_ChannelSwapper.M_ChannelSwapper","0","0","0","4","0","Compiling M_ChannelSwapper: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_ChannelClamper.M_ChannelClamper","0","0","0","4","0","Compiling M_ChannelClamper: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_CameraShake.M_CameraShake","0","0","0","4","0","Compiling M_CameraShake: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_BlurHLSL.M_BlurHLSL","0","0","0","4","0","Compiling M_BlurHLSL: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_BleachBypass.M_BleachBypass","0","0","0","4","0","Compiling M_BleachBypass: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_AsciiHLSL.M_AsciiHLSL","0","0","0","4","0","Compiling M_AsciiHLSL: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_AnamorphicLensFlares.M_AnamorphicLensFlares","0","0","0","4","0","Compiling M_AnamorphicLensFlares: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_Alcohol.M_Alcohol","0","0","0","4","0","Compiling M_Alcohol: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_Alarm.M_Alarm","0","0","0","4","0","Compiling M_Alarm: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_ActorFeaturette.M_ActorFeaturette","0","0","0","4","0","Compiling M_ActorFeaturette: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_Digitize.M_Digitize","0","0","0","4","0","Compiling M_Digitize: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_2DTransform.M_2DTransform","0","0","0","4","0","Compiling M_2DTransform: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_Zone.M_Zone","0","0","0","4","0","Compiling M_Zone: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_WorldSplash.M_WorldSplash","0","0","0","4","0","Compiling M_WorldSplash: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_WorldGlitch.M_WorldGlitch","0","0","0","4","0","Compiling M_WorldGlitch: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_Wired.M_Wired","0","0","0","4","0","Compiling M_Wired: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_TVNoise.M_TVNoise","0","0","0","4","0","Compiling M_TVNoise: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_ToonShading.M_ToonShading","0","0","0","4","0","Compiling M_ToonShading: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_Tiles.M_Tiles","0","0","0","4","0","Compiling M_Tiles: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_Squares.M_Squares","0","0","0","4","0","Compiling M_Squares: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_Speedlines.M_Speedlines","0","0","0","4","0","Compiling M_Speedlines: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_Sonar.M_Sonar","0","0","0","4","0","Compiling M_Sonar: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_Snow.M_Snow","0","0","0","4","0","Compiling M_Snow: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_Sketch.M_Sketch","0","0","0","4","0","Compiling M_Sketch: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_Sharpen.M_Sharpen","0","0","0","4","0","Compiling M_Sharpen: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_SelectiveColor.M_SelectiveColor","0","0","0","24","0","Compiling M_SelectiveColor: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_ScreenWavesHLSL.M_ScreenWavesHLSL","0","0","0","4","0","Compiling M_ScreenWavesHLSL: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_ScreenFire.M_ScreenFire","0","0","0","4","0","Compiling M_ScreenFire: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_ScreenDrops.M_ScreenDrops","0","0","0","4","0","Compiling M_ScreenDrops: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_ScreenDecals.M_ScreenDecals","0","0","0","4","0","Compiling M_ScreenDecals: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_ScreenDamage.M_ScreenDamage","0","0","0","4","0","Compiling M_ScreenDamage: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_ScratchesHLSL.M_ScratchesHLSL","0","0","0","4","0","Compiling M_ScratchesHLSL: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_RadialBlurHLSL.M_RadialBlurHLSL","0","0","0","4","0","Compiling M_RadialBlurHLSL: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_Pyramid.M_Pyramid","0","0","0","4","0","Compiling M_Pyramid: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_Pulse.M_Pulse","0","0","0","4","0","Compiling M_Pulse: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_PixelDissolve.M_PixelDissolve","0","0","0","4","0","Compiling M_PixelDissolve: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_Neon.M_Neon","0","0","0","4","0","Compiling M_Neon: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_MosaicTile.M_MosaicTile","0","0","0","4","0","Compiling M_MosaicTile: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_MonochromeHLSL.M_MonochromeHLSL","0","0","0","4","0","Compiling M_MonochromeHLSL: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_MonitorEffects.M_MonitorEffects","0","0","0","4","0","Compiling M_MonitorEffects: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_Mojo.M_Mojo","0","0","0","4","0","Compiling M_Mojo: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_MeltedWorld.M_MeltedWorld","0","0","0","4","0","Compiling M_MeltedWorld: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_MagicTransitions.M_MagicTransitions","0","0","0","4","0","Compiling M_MagicTransitions: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_Letterboxing.M_Letterboxing","0","0","0","4","0","Compiling M_Letterboxing: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_LensDistortion.M_LensDistortion","0","0","0","4","0","Compiling M_LensDistortion: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_Kuwahara.M_Kuwahara","0","0","0","4","0","Compiling M_Kuwahara: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_Kaleidescope.M_Kaleidescope","0","0","0","4","0","Compiling M_Kaleidescope: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_Iridescent.M_Iridescent","0","0","0","4","0","Compiling M_Iridescent: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_Invert.M_Invert","0","0","0","4","0","Compiling M_Invert: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_Infected.M_Infected","0","0","0","4","0","Compiling M_Infected: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_HUEPanner.M_HUEPanner","0","0","0","4","0","Compiling M_HUEPanner: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_HazyLights.M_HazyLights","0","0","0","4","0","Compiling M_HazyLights: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Chameleon/Materials/M_Haunted.M_Haunted","0","0","0","4","0","Compiling M_Haunted: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
